X,Y,Z,DISP,FEED MM/MIN,DUR TIME,TME
-35.376,-0.995,-3.824,0.031064449,,0.020773915,836.6524987
-35.384,-1.025,-3.825,0.032031235,,0.020709633,836.6732083
-35.376,-1.056,-3.826,0.031128765,,0.021354157,836.6945625
-35.354,-1.078,-3.827,0.03138471,,0.02075251,836.715315
-35.324,-1.087,-3.829,0.031796226,,0.02092314,836.7362381
-35.293,-1.08,-3.83,0.030495901,,0.021197484,836.7574356
-35.27,-1.06,-3.831,0.031968735,,0.020330601,836.7777662
-35.259,-1.03,-3.832,0.031416556,,0.02131249,836.7990787
-35.264,-0.999,-3.833,0.031256999,,0.020944371,836.8200231
-35.284,-0.975,-3.834,0.031400637,,0.020837999,836.8408611
-35.313,-0.963,-3.835,0.031160873,,0.020933758,836.8617949
-35.344,-0.966,-3.836,0.031416556,,0.020773915,836.8825688
-35.369,-0.985,-3.837,0.03132092,,0.020944371,836.9035131
-35.383,-1.013,-3.838,0.031128765,,0.020880613,836.9243937
-35.381,-1.044,-3.84,0.031921779,,0.02075251,836.9451463
-35.364,-1.071,-3.841,0.03132092,,0.021281186,836.9664274
-35.336,-1.085,-3.842,0.031016125,,0.020880613,836.9873081
-35.305,-1.085,-3.843,0.032264532,,0.020677417,837.0079855
-35.277,-1.069,-3.844,0.031400637,,0.021509688,837.0294952
-35.261,-1.042,-3.845,0.031032241,,0.020933758,837.0504289
-35.26,-1.011,-3.846,0.031780497,,0.020688161,837.0711171
-35.275,-0.983,-3.847,0.031080541,,0.021186998,837.0923041
-35.301,-0.966,-3.848,0.031208973,,0.02072036,837.1130244
-35.332,-0.963,-3.85,0.03088689,,0.020805982,837.1338304
-35.36,-0.976,-3.851,0.031416556,,0.02059126,837.1544217
-35.379,-1.001,-3.852,0.031272992,,0.020944371,837.1753661
-35.383,-1.032,-3.853,0.031032241,,0.020848661,837.1962147
-35.372,-1.061,-3.854,0.031256999,,0.020688161,837.2169029
-35.348,-1.081,-3.855,0.031591138,,0.020837999,837.2377409
-35.317,-1.087,-3.856,0.031638584,,0.021060759,837.2588016
-35.287,-1.077,-3.857,0.031160873,,0.021092389,837.279894
-35.266,-1.054,-3.858,0.031796226,,0.020773915,837.3006679
-35.259,-1.023,-3.859,0.031112698,,0.021197484,837.3218654
-35.267,-0.993,-3.861,0.031128765,,0.020741799,837.3426072
-35.289,-0.971,-3.862,0.031336879,,0.02075251,837.3633597
-35.319,-0.962,-3.863,0.031796226,,0.020891253,837.384251
-35.35,-0.969,-3.864,0.031160873,,0.021197484,837.4054485
-35.373,-0.99,-3.865,0.031968735,,0.020773915,837.4262224
-35.384,-1.02,-3.866,0.031591138,,0.02131249,837.4475349
-35.378,-1.051,-3.867,0.031256999,,0.021060759,837.4685956
-35.358,-1.075,-3.868,0.031400637,,0.020837999,837.4894336
-35.329,-1.087,-3.869,0.03132092,,0.020933758,837.5103674
-35.298,-1.083,-3.871,0.031416556,,0.020880613,837.531248
-35.273,-1.064,-3.872,0.03088689,,0.020944371,837.5521924
-35.26,-1.036,-3.873,0.031080541,,0.02059126,837.5727836
-35.262,-1.005,-3.874,0.031921779,,0.02072036,837.593504
-35.279,-0.978,-3.875,0.03132092,,0.021281186,837.6147852
-35.307,-0.964,-3.876,0.031032241,,0.020880613,837.6356658
-35.338,-0.965,-3.877,0.030903074,,0.020688161,837.656354
-35.365,-0.98,-3.878,0.031400637,,0.02060205,837.676956
-35.381,-1.007,-3.879,0.03207803,,0.020933758,837.6978898
-35.382,-1.039,-3.881,0.03132092,,0.021385353,837.7192751
-35.368,-1.067,-3.882,0.031921779,,0.020880613,837.7401557
-35.341,-1.084,-3.883,0.031080541,,0.021281186,837.7614369
-35.31,-1.086,-3.884,0.03088689,,0.02072036,837.7821573
-35.282,-1.073,-3.885,0.031416556,,0.02059126,837.8027485
-35.263,-1.048,-3.886,0.031272992,,0.020944371,837.8236929
-35.259,-1.017,-3.887,0.031400637,,0.020848661,837.8445416
-35.271,-0.988,-3.888,0.031256999,,0.020933758,837.8654753
-35.295,-0.968,-3.889,0.031591138,,0.020837999,837.8863133
-35.326,-0.962,-3.89,0.032015621,,0.021060759,837.9073741
-35.356,-0.973,-3.892,0.031160873,,0.021343747,837.9287178
-35.377,-0.996,-3.893,0.03082207,,0.020773915,837.9494917
-35.384,-1.026,-3.894,0.032295511,,0.020548047,837.9700398
-35.375,-1.057,-3.895,0.031128765,,0.02153034,837.9915701
-35.353,-1.079,-3.896,0.031064449,,0.02075251,838.0123226
-35.323,-1.087,-3.897,0.031796226,,0.020709633,838.0330323
-35.292,-1.08,-3.898,0.031160873,,0.021197484,838.0542298
-35.269,-1.059,-3.899,0.031638584,,0.020773915,838.0750037
-35.259,-1.029,-3.9,0.031638584,,0.021092389,838.0960961
-35.265,-0.998,-3.902,0.031256999,,0.021092389,838.1171885
-35.285,-0.974,-3.903,0.031032241,,0.020837999,838.1380265
-35.314,-0.963,-3.904,0.031272992,,0.020688161,838.1587146
-35.345,-0.967,-3.905,0.03082207,,0.020848661,838.1795633
-35.37,-0.985,-3.906,0.031796226,,0.020548047,838.2001113
-35.383,-1.014,-3.907,0.031160873,,0.021197484,838.2213088
-35.38,-1.045,-3.908,0.031080541,,0.020773915,838.2420827
-35.363,-1.071,-3.909,0.031780497,,0.02072036,838.2628031
-35.335,-1.086,-3.91,0.031032241,,0.021186998,838.2839901
-35.304,-1.085,-3.911,0.03144837,,0.020688161,838.3046782
-35.277,-1.069,-3.913,0.032264532,,0.02096558,838.3256438
-35.261,-1.041,-3.914,0.031016125,,0.021509688,838.3471535
-35.261,-1.01,-3.915,0.03132092,,0.020677417,838.3678309
-35.275,-0.982,-3.916,0.031921779,,0.020880613,838.3887115
-35.302,-0.965,-3.917,0.031080541,,0.021281186,838.4099927
-35.333,-0.963,-3.918,0.03132092,,0.02072036,838.4307131
-35.361,-0.977,-3.919,0.031416556,,0.020880613,838.4515937
-35.38,-1.002,-3.92,0.031160873,,0.020944371,838.4725381
-35.383,-1.033,-3.921,0.03144837,,0.020773915,838.493312
-35.371,-1.062,-3.923,0.031256999,,0.02096558,838.5142776
-35.347,-1.082,-3.924,0.031416556,,0.020837999,838.5351156
-35.316,-1.087,-3.925,0.031968735,,0.020944371,838.5560599
-35.286,-1.076,-3.926,0.030495901,,0.02131249,838.5773724
-35.266,-1.053,-3.927,0.031796226,,0.020330601,838.597703
-35.259,-1.022,-3.928,0.031336879,,0.021197484,838.6189005
-35.268,-0.992,-3.929,0.031128765,,0.020891253,838.6397918
-35.29,-0.97,-3.93,0.031064449,,0.02075251,838.6605443
-35.32,-0.962,-3.931,0.032031235,,0.020709633,838.6812539
-35.351,-0.97,-3.932,0.031208973,,0.021354157,838.7026081
-35.374,-0.991,-3.934,0.031638584,,0.020805982,838.723414
-35.384,-1.021,-3.935,0.031591138,,0.021092389,838.7445064
-35.378,-1.052,-3.936,0.031256999,,0.021060759,838.7655672
-35.358,-1.076,-3.937,0.031968735,,0.020837999,838.7864052
-35.328,-1.087,-3.938,0.031416556,,0.02131249,838.8077177
-35.297,-1.082,-3.939,0.031416556,,0.020944371,838.8286621
-35.272,-1.063,-3.94,0.030479501,,0.020944371,838.8496064
-35.26,-1.035,-3.941,0.031080541,,0.020319668,838.8699261
-35.262,-1.004,-3.942,0.031685959,,0.02072036,838.8906464
-35.28,-0.978,-3.944,0.03132092,,0.021123973,838.9117704
-35.308,-0.964,-3.945,0.031032241,,0.020880613,838.932651
-35.339,-0.965,-3.946,0.031400637,,0.020688161,838.9533392
-35.366,-0.981,-3.947,0.031400637,,0.020933758,838.974273
-35.382,-1.008,-3.948,0.032015621,,0.020933758,838.9952067
-35.382,-1.04,-3.949,0.030903074,,0.021343747,839.0165505
-35.367,-1.067,-3.95,0.031921779,,0.02060205,839.0371525
-35.34,-1.084,-3.951,0.031080541,,0.021281186,839.0584337
-35.309,-1.086,-3.952,0.031368774,,0.02072036,839.0791541
-35.281,-1.072,-3.954,0.03082207,,0.020912516,839.1000666
-35.263,-1.047,-3.955,0.031272992,,0.020548047,839.1206146
-35.259,-1.016,-3.956,0.031796226,,0.020848661,839.1414633
-35.272,-0.987,-3.957,0.031256999,,0.021197484,839.1626608
-35.296,-0.967,-3.958,0.031416556,,0.020837999,839.1834988
-35.327,-0.962,-3.959,0.031968735,,0.020944371,839.2044431
-35.357,-0.973,-3.96,0.031256999,,0.02131249,839.2257556
-35.377,-0.997,-3.961,0.03082207,,0.020837999,839.2465936
-35.384,-1.027,-3.962,0.031638584,,0.020548047,839.2671417
-35.374,-1.057,-3.963,0.031176915,,0.021092389,839.2882341
-35.352,-1.079,-3.965,0.031064449,,0.02078461,839.3090187
-35.322,-1.087,-3.966,0.032031235,,0.020709633,839.3297283
-35.291,-1.079,-3.967,0.031160873,,0.021354157,839.3510825
-35.268,-1.058,-3.968,0.031336879,,0.020773915,839.3718564
-35.259,-1.028,-3.969,0.031591138,,0.020891253,839.3927476
-35.265,-0.997,-3.97,0.030495901,,0.021060759,839.4138084
-35.285,-0.974,-3.971,0.031968735,,0.020330601,839.434139
-35.315,-0.963,-3.972,0.031272992,,0.02131249,839.4554515
-35.346,-0.967,-3.973,0.031464265,,0.020848661,839.4763001
-35.371,-0.986,-3.975,0.031400637,,0.020976177,839.4972763
-35.383,-1.015,-3.976,0.031160873,,0.020933758,839.5182101
-35.38,-1.046,-3.977,0.031638584,,0.020773915,839.538984
-35.362,-1.072,-3.978,0.03132092,,0.021092389,839.5600764
-35.334,-1.086,-3.979,0.031080541,,0.020880613,839.580957
-35.303,-1.084,-3.98,0.031400637,,0.02072036,839.6016773
-35.276,-1.068,-3.981,0.031780497,,0.020933758,839.6226111
-35.261,-1.04,-3.982,0.031016125,,0.021186998,839.6437981
-35.261,-1.009,-3.983,0.030903074,,0.020677417,839.6644755
-35.276,-0.982,-3.984,0.031968735,,0.02060205,839.6850776
-35.303,-0.965,-3.986,0.031080541,,0.02131249,839.7063901
-35.334,-0.963,-3.987,0.03132092,,0.02072036,839.7271104
-35.362,-0.977,-3.988,0.031638584,,0.020880613,839.747991
-35.38,-1.003,-3.989,0.031160873,,0.021092389,839.7690834
-35.383,-1.034,-3.99,0.031400637,,0.020773915,839.7898573
-35.371,-1.063,-3.991,0.031416556,,0.020933758,839.8107911
-35.346,-1.082,-3.992,0.031416556,,0.020944371,839.8317355
-35.315,-1.087,-3.993,0.031968735,,0.020944371,839.8526798
-35.285,-1.076,-3.994,0.031304952,,0.02131249,839.8739923
-35.265,-1.052,-3.996,0.031591138,,0.020869968,839.8948623
-35.259,-1.021,-3.997,0.031336879,,0.021060759,839.9159231
-35.268,-0.991,-3.998,0.031160873,,0.020891253,839.9368143
-35.291,-0.97,-3.999,0.031064449,,0.020773915,839.9575882
-35.321,-0.962,-4,0.002,,0.020709633,839.9782979
-35.323,-0.962,-4,0.030016662,,0.001333333,839.9796312
-35.353,-0.963,-4,0.026683328,,0.020011108,839.9996423
-35.379,-0.969,-4,0.025806976,,0.017788885,840.0174312
-35.4,-0.984,-4,0.026925824,,0.017204651,840.0346358
-35.414,-1.007,-4,0.026476405,,0.017950549,840.0525864
-35.419,-1.033,-4,0.655336555,,0.017650936,840.0702373
-35.398,-1.688,-4,0.0560803,,0.436891037,840.5071284
-35.395,-1.744,-4,1.015019704,,0.037386866,840.5445152
-35.331,-2.757,-4,0.020099751,,0.676679803,841.221195
-35.329,-2.777,-4,0.092347171,,0.013399834,841.2345949
-35.321,-2.869,-4,1.017633529,,0.061564781,841.2961596
-35.224,-3.882,-4,0.056222771,,0.678422353,841.974582
-35.219,-3.938,-4,1.021180689,,0.037481847,842.0120638
-35.09,-4.951,-4,0.056435804,,0.680787126,842.692851
-35.083,-5.007,-4,0.056718604,,0.037623869,842.7304748
-35.074,-5.063,-4,0.056718604,,0.037812402,842.7682872
-35.065,-5.119,-4,1.025714385,,0.037812402,842.8060996
-34.904,-6.132,-4,0.057070132,,0.68380959,843.4899092
-34.893,-6.188,-4,0.974339776,,0.038046755,843.527956
-34.71,-7.145,-4,0.057070132,,0.649559851,844.1775158
-34.699,-7.201,-4,0.057489129,,0.038046755,844.2155626
-34.686,-7.257,-4,0.057271284,,0.038326086,844.2538887
-34.674,-7.313,-4,1.038341466,,0.038180856,844.2920695
-34.446,-8.326,-4,0.057723479,,0.692227644,844.9842972
-34.432,-8.382,-4,0.98836127,,0.038482319,845.0227795
-34.185,-9.339,-4,0.057974132,,0.658907513,845.681687
-34.17,-9.395,-4,0.058240879,,0.038649421,845.7203364
-34.154,-9.451,-4,0.020880613,,0.038827253,845.7591637
-34.148,-9.471,-4,1.034480063,,0.013920409,845.7730841
-33.858,-10.464,-4,0.058821765,,0.689653375,846.4627375
-33.84,-10.52,-4,1.005624184,,0.03921451,846.501952
-33.528,-11.476,-4,0.060083276,,0.670416123,847.1723681
-33.509,-11.533,-4,0.059464275,,0.040055517,847.2124236
-33.489,-11.589,-4,0.059808026,,0.03964285,847.2520665
-33.468,-11.645,-4,1.017627142,,0.039872017,847.2919385
-33.122,-12.602,-4,0.060166436,,0.678418095,847.9703566
-33.1,-12.658,-4,0.968958719,,0.040110957,848.0104675
-32.741,-13.558,-4,0.060166436,,0.64597248,848.65644
-32.719,-13.614,-4,0.061326992,,0.040110957,848.696551
-32.694,-13.67,-4,0.023769729,,0.040884662,848.7374356
-32.685,-13.692,-4,1.019742124,,0.015846486,848.7532821
-32.278,-14.627,-4,0.061326992,,0.679828083,849.4331102
-32.253,-14.683,-4,1.057468676,,0.040884662,849.4739949
-31.801,-15.639,-4,0.034885527,,0.704979117,850.178974
-31.785,-15.67,-4,0.029068884,,0.023257018,850.202231
-31.772,-15.696,-4,0.06306346,,0.019379256,850.2216103
-31.743,-15.752,-4,1.017905693,,0.042042307,850.2636526
-31.279,-16.658,-4,0.056824291,,0.678603795,850.9422564
-31.252,-16.708,-4,1.028593214,,0.03788286,850.9801392
-30.754,-17.608,-4,0.065863495,,0.685728809,851.665868
-30.721,-17.665,-4,0.009433981,,0.043908997,851.709777
-30.716,-17.673,-4,0.055569776,,0.006289321,851.7160663
-30.688,-17.721,-4,0.98251972,,0.037046517,851.7531129
-30.185,-18.565,-4,0.061400326,,0.655013147,852.408126
-30.154,-18.618,-4,1.045528574,,0.04093355,852.4490596
-29.591,-19.499,-4,0.02607681,,0.69701905,853.1460786
-29.577,-19.521,-4,0.074886581,,0.01738454,853.1634631
-29.535,-19.583,-4,0.061854668,,0.049924387,853.2133875
-29.5,-19.634,-4,1.021556655,,0.041236446,853.254624
-28.923,-20.477,-4,0.012206556,,0.68103777,853.9356618
-28.916,-20.487,-4,1.04908055,,0.008137704,853.9437995
-28.297,-21.334,-4,0.055,,0.699387033,854.6431865
-28.264,-21.378,-4,0.037013511,,0.036666667,854.6798532
-28.241,-21.407,-4,0.034205263,,0.024675674,854.7045288
-28.22,-21.434,-4,0.998796276,,0.022803509,854.7273323
-27.605,-22.221,-4,0.063411355,,0.665864184,855.3931965
-27.566,-22.271,-4,1.054383706,,0.042274237,855.4354708
-26.891,-23.081,-4,0.053907328,,0.702922471,856.1383932
-26.856,-23.122,-4,0.032557641,,0.035938219,856.1743314
-26.834,-23.146,-4,0.042520583,,0.021705094,856.1960365
-26.806,-23.178,-4,0.978192721,,0.028347056,856.2243836
-26.156,-23.909,-4,0.075073298,,0.652128481,856.8765121
-26.106,-23.965,-4,1.007317229,,0.050048865,856.9265609
-25.414,-24.697,-4,0.060827625,,0.671544819,857.5981058
-25.372,-24.741,-4,0.079906195,,0.04055175,857.6386575
-25.316,-24.798,-4,0.016278821,,0.053270797,857.6919283
-25.304,-24.809,-4,1.038745878,,0.010852547,857.7027809
-24.567,-25.541,-4,0.05375872,,0.692497252,858.3952781
-24.528,-25.578,-4,1.018165507,,0.035839147,858.4311173
-23.783,-26.272,-4,0.057384667,,0.678777005,859.1098943
-23.74,-26.31,-4,0.026907248,,0.038256445,859.1481507
-23.72,-26.328,-4,0.048166378,,0.017938165,859.1660889
-23.684,-26.36,-4,1.046082215,,0.032110919,859.1981998
-22.896,-27.048,-4,0.016278821,,0.697388143,859.8955879
-22.884,-27.059,-4,1.06581049,,0.010852547,859.9064405
-22.06,-27.735,-4,0.009219544,,0.710540326,860.6169808
-22.053,-27.741,-4,0.082006097,,0.006146363,860.6231272
-21.988,-27.791,-4,0.06060528,,0.054670732,860.6777979
-21.94,-27.828,-4,0.992670137,,0.04040352,860.7182014
-21.153,-28.433,-4,0.055803226,,0.661780091,861.3799815
-21.108,-28.466,-4,0.984391182,,0.03720215,861.4171837
-20.309,-29.041,-4,0.069634761,,0.656260788,862.0734445
-20.252,-29.081,-4,0.067675697,,0.046423174,862.1198676
-20.196,-29.119,-4,0.038832976,,0.045117132,862.1649848
-20.164,-29.141,-4,1.045616086,,0.02588865,862.1908734
-19.296,-29.724,-4,0.066573268,,0.697077391,862.8879508
-19.24,-29.76,-4,0.99608082,,0.044382179,862.932333
-18.396,-30.289,-4,0.065513357,,0.66405388,863.5963869
-18.34,-30.323,-4,0.065863495,,0.043675572,863.6400624
-18.283,-30.356,-4,1.042437528,,0.043908997,863.6839714
-17.383,-30.882,-4,0.005830952,,0.694958352,864.3789298
-17.378,-30.885,-4,1.06137882,,0.003887301,864.3828171
-16.445,-31.391,-4,0.02059126,,0.70758588,865.090403
-16.427,-31.401,-4,0.062609903,,0.013727507,865.1041305
-16.371,-31.429,-4,0.040249224,,0.041739936,865.1458704
-16.335,-31.447,-4,1.030829763,,0.026832816,865.1727032
-15.414,-31.91,-4,0.062169124,,0.687219842,865.8599231
-15.358,-31.937,-4,0.99191179,,0.041446083,865.9013691
-14.458,-32.354,-4,0.061741396,,0.661274527,866.5626437
-14.402,-32.38,-4,0.061846584,,0.041160931,866.6038046
-14.345,-32.404,-4,0.060926185,,0.041231056,866.6450357
-14.289,-32.428,-4,0.9781048,,0.040617457,866.6856531
-13.389,-32.811,-4,0.060539243,,0.652069867,867.337723
-13.333,-32.834,-4,1.026758492,,0.040359496,867.3780825
-12.376,-33.206,-4,0.059808026,,0.684505661,868.0625881
-12.32,-33.227,-4,0.06074537,,0.039872017,868.1024602
-12.263,-33.248,-4,1.013659213,,0.040496913,868.1429571
-11.307,-33.585,-4,0.059464275,,0.675772809,868.8187299
-11.251,-33.605,-4,1.061992467,,0.03964285,868.8583727
-10.239,-33.927,-4,0.05920304,,0.707994978,869.5663677
-10.182,-33.943,-4,0.058240879,,0.039468694,869.6058364
-10.126,-33.959,-4,0.993941648,,0.038827253,869.6446637
-9.17,-34.231,-4,0.058240879,,0.662627765,870.3072914
-9.114,-34.247,-4,1.043874035,,0.038827253,870.3461187
-8.101,-34.499,-4,0.057723479,,0.695916023,871.0420347
-8.045,-34.513,-4,0.058249464,,0.038482319,871.080517
-7.988,-34.525,-4,0.057271284,,0.038832976,871.11935
-7.932,-34.537,-4,0.978153873,,0.038180856,871.1575308
-6.976,-34.744,-4,0.057271284,,0.652102582,871.8096334
-6.92,-34.756,-4,1.029934464,,0.038180856,871.8478143
-5.907,-34.942,-4,0.056885851,,0.686622976,872.5344373
-5.851,-34.952,-4,0.057558666,,0.0379239,872.5723612
-5.794,-34.96,-4,0.056718604,,0.038372444,872.6107336
-5.738,-34.969,-4,0.966784361,,0.037812402,872.648546
-4.782,-35.113,-4,0.056718604,,0.644522907,873.2930689
-4.726,-35.122,-4,1.02008284,,0.037812402,873.3308813
-3.713,-35.242,-4,0.056435804,,0.680055227,874.0109365
-3.657,-35.249,-4,0.057218878,,0.037623869,874.0485604
-3.6,-35.254,-4,0.056222771,,0.038145919,874.0867063
-3.544,-35.259,-4,1.015818881,,0.037481847,874.1241882
-2.532,-35.347,-4,0.057140179,,0.677212588,874.8014008
-2.475,-35.351,-4,1.013548223,,0.038093452,874.8394942
-1.463,-35.407,-4,0.057078893,,0.675698815,875.515193
-1.406,-35.41,-4,0.056035703,,0.038052595,875.5532456
-1.35,-35.412,-4,0.056008928,,0.037357135,875.5906028
-1.294,-35.413,-4,1.013284264,,0.037339285,875.627942
-0.281,-35.437,-4,0.056,,0.675522843,876.3034649
-0.225,-35.437,-4,1.013031589,,0.037333333,876.3407982
0.788,-35.429,-4,0.056008928,,0.675354393,877.0161526
0.844,-35.428,-4,0.056035703,,0.037339285,877.0534919
0.9,-35.426,-4,1.024820472,,0.037357135,877.090849
1.924,-35.385,-4,0.04501111,,0.683213648,877.7740627
1.969,-35.384,-4,1.071698185,,0.030007406,877.8040701
3.038,-35.308,-4,0.056320511,,0.714465457,878.5185355
3.094,-35.302,-4,0.056222771,,0.037547008,878.5560826
3.15,-35.297,-4,1.018324604,,0.037481847,878.5935644
4.163,-35.193,-4,0.056435804,,0.67888307,879.2724475
4.219,-35.186,-4,1.032265954,,0.037623869,879.3100713
5.242,-35.048,-4,0.04652956,,0.688177303,879.9982486
5.288,-35.041,-4,0.056718604,,0.031019707,880.0292684
5.344,-35.032,-4,0.057706152,,0.037812402,880.0670808
5.401,-35.023,-4,0.969296652,,0.038470768,880.1055515
6.357,-34.863,-4,0.056885851,,0.646197768,880.7517493
6.413,-34.853,-4,1.032943851,,0.0379239,880.7896732
7.426,-34.651,-4,0.057271284,,0.688629234,881.4783024
7.482,-34.639,-4,0.057489129,,0.038180856,881.5164833
7.538,-34.626,-4,0.058463664,,0.038326086,881.5548094
7.595,-34.613,-4,0.981437721,,0.038975776,881.5937851
8.551,-34.391,-4,0.057723479,,0.654291814,882.248077
8.607,-34.377,-4,1.048364917,,0.038482319,882.2865593
9.62,-34.107,-4,0.057008771,,0.698909945,882.9854692
9.675,-34.092,-4,0.059481089,,0.038005848,883.0234751
9.732,-34.075,-4,1.057919657,,0.03965406,883.0631291
10.745,-33.77,-4,0.050596443,,0.705279771,883.7684089
10.793,-33.754,-4,1.017621737,,0.033730962,883.8021399
11.758,-33.431,-4,0.041785165,,0.678414491,884.4805544
11.797,-33.416,-4,0.018027756,,0.027856777,884.5084111
11.814,-33.41,-4,0.059464275,,0.012018504,884.5204296
11.87,-33.39,-4,1.020722293,,0.03964285,884.5600725
12.827,-33.035,-4,0.0351141,,0.680481529,885.240554
12.86,-33.023,-4,1.057185887,,0.0234094,885.2639634
13.839,-32.624,-4,0.060926185,,0.704790591,885.968754
13.895,-32.6,-4,0.062241465,,0.040617457,886.0093715
13.952,-32.575,-4,1.046212693,,0.04149431,886.0508658
14.908,-32.15,-4,0.063071388,,0.697475129,886.7483409
14.965,-32.123,-4,0.998712171,,0.042047592,886.7903885
15.864,-31.688,-4,0.035341194,,0.665808114,887.4561966
15.896,-31.673,-4,0.028178006,,0.023560796,887.4797574
15.921,-31.66,-4,0.06306346,,0.018785337,887.4985427
15.977,-31.631,-4,1.015332458,,0.042042307,887.540585
16.877,-31.161,-4,0.063529521,,0.676888305,888.2174733
16.933,-31.131,-4,1.032980639,,0.042353014,888.2598264
17.833,-30.624,-4,0.040311289,,0.688653759,888.9484801
17.868,-30.604,-4,0.025553865,,0.026874192,888.9753543
17.89,-30.591,-4,0.065513357,,0.01703591,888.9923902
17.946,-30.557,-4,0.996072287,,0.043675572,889.0360658
18.798,-30.041,-4,0.0560803,,0.664048191,889.700114
18.846,-30.012,-4,1.006845072,,0.037386866,889.7375009
19.69,-29.463,-4,0.066573268,,0.671230048,890.4087309
19.746,-29.427,-4,0.067675697,,0.044382179,890.4531131
19.802,-29.389,-4,0.040224371,,0.045117132,890.4982302
